sp_code,subfamily,genus,guild,regions,sites,elevational_bands,transect_number,trap_number_code,elevation,latitude,longitude,bait_type,abundance,seasons,dates,habitat,exposure_time,et_pcode,exl_food_pref,excl_occupancy
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_004_b,2442,-5.76297,145.17894,nacl,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
ancy_001,myrmicinae,ancyridris,predator_scavenger,png,png_2200_m,2200,1,2200_fp_d_005_b,2433,-5.76291,145.17891,lipid,3,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
ancy_001,myrmicinae,ancyridris,predator_scavenger,png,png_2200_m,2200,1,2200_fp_d_006_b,2432,-5.76284,145.17899,amino_acid,1,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_007_b,2430,-5.76284,145.17906,cho_amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
ancy_001,myrmicinae,ancyridris,predator_scavenger,png,png_2200_m,2200,1,2200_fp_d_008_b,2424,-5.7628,145.17912,lipid,1,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_009_b,2421,-5.76271,145.17915,nacl,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_010_b,2417,-5.76266,145.1792,nacl,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_011_b,2415,-5.76262,145.17919,nacl,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_012_b,2409,-5.76249,145.1793,amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_013_b,2400,-5.76237,145.17933,lipid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
ancy_001,myrmicinae,ancyridris,predator_scavenger,png,png_2200_m,2200,1,2200_fp_d_014_b,2400,-5.76237,145.17933,cho,1,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_015_b,2400,-5.76237,145.17933,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_016_b,2394,-5.7623,145.17934,amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_017_b,2384,-5.76222,145.17931,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_018_b,2383,-5.76215,145.17933,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_019_b,2374,-5.76207,145.17935,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_020_b,2374,-5.762,145.17934,cho,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
ancy_001,myrmicinae,ancyridris,predator_scavenger,png,png_2200_m,2200,1,2200_fp_d_021_b,2365,-5.76194,145.17934,cho_amino_acid,3,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_022_b,2372,-5.76189,145.17936,cho_amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_023_b,2369,-5.76182,145.17935,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_024_b,2366,-5.76174,145.17934,amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_025_b,2367,-5.76166,145.17934,cho_amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_026_b,2365,-5.76158,145.17933,cho_amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_027_b,2362,-5.7615,145.17933,nacl,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_028_b,2365,-5.76144,145.17933,lipid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,1,2200_fp_d_029_b,2368,-5.76134,145.17933,amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
voll_003,myrmicinae,vollenhovia,predator_scavenger,png,png_2200_m,2200,1,2200_fp_d_030_b,2362,-5.76128,145.17932,cho,3,wet,24_oct_2012,natural_rainforest,60,2200_1,FALSE,FALSE
voll_009,myrmicinae,vollenhovia,predator_scavenger,png,png_2200_m,2200,2,2200_fp_d_031_b,2365,-5.76087,145.17939,lipid,5,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_032_b,2364,-5.76081,145.17942,amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_033_b,2360,-5.76074,145.17948,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
phei_042,myrmicinae,pheidole,generalistic,png,png_2200_m,2200,2,2200_fp_d_034_b,2362,-5.76071,145.17951,cho,2,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_035_b,2356,-5.76063,145.17955,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_036_b,2354,-5.76056,145.17961,nacl,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_037_b,2349,-5.76048,145.17964,lipid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_038_b,2345,-5.76041,145.17966,amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
tetr_026,myrmicinae,tetramorium,predator_scavenger,png,png_2200_m,2200,2,2200_fp_d_039_b,2345,-5.76036,145.17969,nacl,1,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
ancy_001,myrmicinae,ancyridris,predator_scavenger,png,png_2200_m,2200,2,2200_fp_d_040_b,2340,-5.76029,145.1797,cho_amino_acid,2,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_041_b,2333,-5.7602,145.17972,nacl,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_042_b,2337,-5.76015,145.17975,nacl,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_043_b,2333,-5.76007,145.17979,cho_amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_044_b,2334,-5.76,145.17984,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_045_b,2332,-5.75994,145.17988,lipid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_046_b,2333,-5.75987,145.17995,amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_047_b,2335,-5.75982,145.17998,cho_amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_048_b,2334,-5.75977,145.18004,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_049_b,2336,-5.75972,145.1801,lipid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_050_b,2345,-5.75964,145.18011,cho_amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_051_b,2335,-5.75965,145.18021,cho,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
tetr_026,myrmicinae,tetramorium,predator_scavenger,png,png_2200_m,2200,2,2200_fp_d_052_b,2332,-5.75954,145.18029,cho_amino_acid,1,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
ancy_001,myrmicinae,ancyridris,predator_scavenger,png,png_2200_m,2200,2,2200_fp_d_053_b,2330,-5.75962,145.18039,amino_acid,1,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_054_b,2328,-5.75962,145.18048,cho,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
phei_042,myrmicinae,pheidole,generalistic,png,png_2200_m,2200,2,2200_fp_d_055_b,2329,-5.75957,145.18055,cho,2,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_056_b,2329,-5.75953,145.18062,cho,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
tetr_026,myrmicinae,tetramorium,predator_scavenger,png,png_2200_m,2200,2,2200_fp_d_057_b,2324,-5.75944,145.18067,nacl,1,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_058_b,2329,-5.75941,145.18071,amino_acid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_059_b,2329,-5.75936,145.18076,lipid,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2200_m,2200,2,2200_fp_d_060_b,2326,-5.75928,145.18082,h2o,0,wet,24_oct_2012,natural_rainforest,60,2200_2,FALSE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_001_a,2707,-5.81508,145.15309,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_002_a,2713,-5.81508,145.15301,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_003_a,2718,-5.81508,145.15291,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_004_a,2723,-5.81507,145.15284,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_005_a,2724,-5.81511,145.15278,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_006_a,2730,-5.815,145.1527,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_007_a,2731,-5.81491,145.15267,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_008_a,2733,-5.81484,145.15263,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_009_a,2738,-5.81477,145.15258,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_010_a,2735,-5.8147,145.15255,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_011_a,2735,-5.81465,145.15249,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_012_a,2735,-5.81462,145.15247,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_013_a,2740,-5.8146,145.15238,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_014_a,2737,-5.81464,145.1523,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_015_a,2738,-5.81464,145.15223,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
prol_004,formicinae,prolasius,generalistic,png,png_2700_m,2700,1,2700_fp_c_016_a,2744,-5.8147,145.15216,lipid,1,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_017_a,2749,-5.81475,145.15208,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
prol_004,formicinae,prolasius,generalistic,png,png_2700_m,2700,1,2700_fp_c_018_a,2753,-5.81475,145.15198,cho_amino_acid,2,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_019_a,2757,-5.81474,145.15195,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_020_a,2759,-5.81475,145.15184,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_021_a,2764,-5.81475,145.1518,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_022_a,2773,-5.81475,145.15169,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_023_a,2775,-5.81482,145.15164,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_024_a,2781,-5.81484,145.15155,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_025_a,2783,-5.81474,145.15142,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_026_a,2788,-5.81481,145.15135,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_027_a,2794,-5.81484,145.15129,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_028_a,2796,-5.81488,145.15119,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_029_a,2799,-5.81504,145.15119,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_030_a,2799,-5.81509,145.15114,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_031_a,2670,-5.81465,145.15346,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_032_a,2666,-5.81457,145.15342,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_033_a,2662,-5.8145,145.15339,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_034_a,2660,-5.81443,145.15337,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_035_a,2660,-5.81437,145.15337,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_036_a,2665,-5.81429,145.15333,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_037_a,2658,-5.81419,145.15332,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_038_a,2657,-5.81409,145.15332,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
prol_004,formicinae,prolasius,generalistic,png,png_2700_m,2700,2,2700_fp_c_039_a,2651,-5.81403,145.15325,cho,1,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_040_a,2647,-5.81395,145.15323,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_041_a,2643,-5.81389,145.15332,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_042_a,2632,-5.81379,145.15334,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_043_a,2629,-5.81375,145.15339,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_044_a,2623,-5.81372,145.15349,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_045_a,2619,-5.81371,145.15357,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_046_a,2614,-5.8137,145.15367,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_047_a,2609,-5.81372,145.15371,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_048_a,2606,-5.81368,145.15387,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_049_a,2596,-5.81354,145.15386,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_050_a,2585,-5.81343,145.15384,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_051_a,2580,-5.81334,145.1538,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_052_a,2576,-5.81327,145.15374,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_053_a,2567,-5.81319,145.15371,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_054_a,2585,-5.81305,145.15382,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_055_a,2586,-5.81299,145.15385,amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_056_a,2578,-5.81286,145.15386,cho,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_057_a,2576,-5.81278,145.1539,h2o,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_058_a,2570,-5.81268,145.15395,nacl,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_059_a,2567,-5.81262,145.15392,cho_amino_acid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,2,2700_fp_c_060_a,2571,-5.81257,145.15384,lipid,0,dry,3_jun_2012,natural_rainforest,60,2700_2,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_001_b,2707,-5.81508,145.15309,h2o,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_002_b,2713,-5.81508,145.15301,lipid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_003_b,2718,-5.81508,145.15291,cho,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_004_b,2723,-5.81507,145.15284,amino_acid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_005_b,2724,-5.81511,145.15278,cho_amino_acid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_006_b,2730,-5.815,145.1527,nacl,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_007_b,2731,-5.81491,145.15267,h2o,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_008_b,2733,-5.81484,145.15263,lipid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_009_b,2738,-5.81477,145.15258,cho,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_010_b,2735,-5.8147,145.15255,amino_acid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_011_b,2735,-5.81465,145.15249,cho_amino_acid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_012_b,2735,-5.81462,145.15247,nacl,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_013_b,2740,-5.8146,145.15238,h2o,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_014_b,2737,-5.81464,145.1523,lipid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_015_b,2738,-5.81464,145.15223,cho,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_016_b,2744,-5.8147,145.15216,amino_acid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_017_b,2749,-5.81475,145.15208,cho_amino_acid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_018_b,2753,-5.81475,145.15198,nacl,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_019_b,2757,-5.81474,145.15195,h2o,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_020_b,2759,-5.81475,145.15184,lipid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_021_b,2764,-5.81475,145.1518,cho,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_022_b,2773,-5.81475,145.15169,amino_acid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_023_b,2775,-5.81482,145.15164,cho_amino_acid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_024_b,2781,-5.81484,145.15155,nacl,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_025_b,2783,-5.81474,145.15142,h2o,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
NA,NA,NA,NA,png,png_2700_m,2700,1,2700_fp_c_026_b,2788,-5.81481,145.15135,lipid,0,wet,22_oct_2012,natural_rainforest,60,2700_1,TRUE,FALSE
